datetime,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SHELT_TEMP,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2008-04-21 20:00:00,二林,24.98,0.53,3.67,26.06,29.74,7,35,9,0.0,86.65,26.44,0.9,111.87,138.2,1.25,1.23
2008-04-21 21:00:00,二林,24.96,0.65,8.27,27.35,35.63,6,47,17,0.0,85.97,26.42,1.5,134.13,104.57,0.45,1.04
2008-04-21 22:00:00,二林,24.77,0.66,10.91,22.31,33.22,5.8,50,21,0.0,87.14,26.41,1,324.69,308.75,0.45,0.37
2008-04-21 23:00:00,二林,24.42,0.65,15.59,18.8,34.39,5.8,48,22,0.0,88.29,26.38,0.7,276.62,204.21,0.45,0.31
2008-04-22 00:00:00,二林,24.14,0.72,21.01,17.27,38.28,6,48,19,0.0,89.26,26.39,0.8,224.33,299.33,1.73,0.16
2008-04-22 01:00:00,二林,24.29,0.63,13.88,19.74,33.62,5.7,45,21,0.0,88.76,26.35,1.1,12.7,32.72,0.97,0.34
2008-04-22 02:00:00,二林,24.33,0.51,5.26,19.69,24.95,6.5,46,22,0.0,88.3,26.45,2.1,352.04,269.94,1.45,0.44
2008-04-22 03:00:00,二林,24.26,0.34,3.61,19.84,23.46,6.2,46,24,0.0,88.79,26.28,2.7,30.23,35.19,1.89,0.64
2008-04-22 04:00:00,二林,23.99,0.3,3.99,20.33,24.32,5.5,53,20,0.0,88.78,26.26,2.8,50.73,212.34,2.08,0.61
2008-04-22 05:00:00,二林,23.9,0.3,5.02,21.05,26.07,7.4,55,25,0.0,88.63,26.3,3.2,48.39,43.99,2.24,1.28
2008-04-22 06:00:00,二林,24.19,0.32,5.24,13.22,18.46,13.1,54,20,0.0,87.82,26.4,2,43.76,39.84,2.42,1.54
2008-04-22 07:00:00,二林,25.16,0.31,5.45,11.05,16.49,22.8,50,27,0.0,83.22,26.52,3.3,43.1,79.11,3.34,0.68
2008-04-22 08:00:00,二林,26.28,0.33,5.1,9.17,14.27,31.8,52,23,0.0,77.79,26.68,3.4,46.11,36.46,4.32,1.54
2008-04-22 09:00:00,二林,27.65,0.44,8.37,14.63,22.99,33.6,53,27,0.0,72.4,26.83,6,27.49,42.48,4.23,1.2
2008-04-22 10:00:00,二林,29.04,0.43,8.5,14.21,22.71,32.1,46,22,0.0,66.16,26.91,7.9,43.87,51.37,4.6,1.2
2008-04-22 11:00:00,二林,29.87,0.32,4.79,9.61,14.4,41.2,44,24,0.0,61.29,26.67,4.5,349.9,303.82,4.57,0.96
2008-04-22 12:00:00,二林,29.96,0.4,4.15,15.57,19.71,58.9,44,23,0.0,60.64,26.75,7.1,255.44,252.6,5.11,0.54
2008-04-22 13:00:00,二林,29.16,0.5,5.86,23.03,28.89,65.4,62,25,0.0,60.91,26.72,12.1,200.16,185.76,6.66,0.67
2008-04-22 14:00:00,二林,28.52,0.32,4.01,14.59,18.6,64.9,73,22,0.0,61.9,26.5,7.1,60.92,103.12,5.52,0.94
2008-04-22 15:00:00,二林,28.68,0.27,2.73,11.34,14.07,71.3,87,21,0.0,61.03,26.43,4.4,43.66,64.17,4.82,0.87
2008-04-22 16:00:00,二林,27.73,0.27,2.78,11.8,14.58,73.1,78,21,0.0,63.44,26.43,4,98.65,122.12,5.74,1.65
2008-04-22 17:00:00,二林,27.01,0.28,1.94,9.19,11.13,62.4,68,19,0.0,65,26.36,2.4,58.05,45.5,4.24,2.48
2008-04-22 18:00:00,二林,26.4,0.33,1.95,12.28,14.23,48.7,56,21,0.0,64.87,26.39,1.8,39.39,45.03,3.58,3.52
2008-04-22 19:00:00,二林,25.91,0.36,1.74,9.24,10.98,40.1,52,17,0.0,63.15,26.45,1,41.65,44.91,2.43,3.07
2008-04-22 20:00:00,二林,25.2,0.38,1.75,10.9,12.65,31.2,46,17,0.0,64.24,26.46,1.1,320.73,256.82,3.2,1.05
2008-04-22 21:00:00,二林,24.79,0.3,1.73,9.53,11.26,37.2,39,14,0.0,61.91,26.47,1.8,73.02,273.33,3.17,0.3
2008-04-22 22:00:00,二林,24.51,0.42,1.57,15.06,16.63,32.9,37,9,0.0,69.78,26.42,3.8,142.78,78.22,4.07,0.83
2008-04-22 23:00:00,二林,23.83,0.45,1.81,20.89,22.7,24.6,47,12,0.0,73.68,26.39,4.1,49.52,42.81,4.37,2.77
2008-04-23 00:00:00,二林,23.21,0.48,2.12,29.33,31.46,17.6,52,16,0.0,72.7,26.42,3.9,50.65,52.57,4.41,2.92
2008-04-23 01:00:00,二林,22.61,0.54,1.78,21.83,23.61,24.5,61,24,0.0,73.31,26.33,4.3,45.68,41.1,4.51,3.32
2008-04-23 02:00:00,二林,22.43,0.46,1.83,14.65,16.48,37.1,65,27,0.0,73.37,26.34,3.7,39.93,44.89,3.84,3.57
2008-04-23 03:00:00,二林,22.28,0.42,1.41,9.42,10.83,41.6,62,29,0.0,73.63,26.32,2.7,41.14,48.17,3.73,3.65
2008-04-23 04:00:00,二林,22.06,0.44,1.38,10.11,11.49,35.3,69,35,0.0,75.13,26.23,3.4,42.34,40.13,3.73,3.04
2008-04-23 05:00:00,二林,21.8,0.48,1.01,8.94,9.96,32.2,67,41,0.0,74.63,26.31,4.2,42.06,50.77,4.18,3.33
2008-04-23 06:00:00,二林,21.99,0.55,1.17,8.89,10.06,31.3,77,42,0.0,73.8,26.3,4.4,40.42,40.35,3.75,3.52
2008-04-23 07:00:00,二林,22.58,0.56,1.75,9.02,10.77,32.6,81,50,0.0,71.36,26.43,4.9,42.37,41.73,4.69,3.81
2008-04-23 08:00:00,二林,23.16,0.56,2.65,10.23,12.89,34.4,90,54,0.0,69.48,26.46,5.5,38.75,36.93,5.3,5.29
2008-04-23 09:00:00,二林,24.08,0.55,2.5,9.16,11.66,40.2,96,56,0.0,65.55,26.57,5,47.68,52.65,5.88,3.86
2008-04-23 10:00:00,二林,25.29,0.52,2.82,9.74,12.56,48.9,102,53,0.0,60.77,26.74,4.6,41.34,42.18,5.54,5.47
2008-04-23 11:00:00,二林,25.87,0.54,1.81,9.87,11.68,64.3,113,53,0.0,56.39,26.82,4.7,41.4,39.96,7.32,6.43
2008-04-23 12:00:00,二林,26.63,0.52,1.57,8.88,10.45,78.9,119,58,0.0,53.44,26.92,4.3,41.93,39.72,6.9,5.86
2008-04-23 13:00:00,二林,27.19,0.5,1.83,9.8,11.64,81.6,119,61,0.0,52.3,26.73,4.2,59.03,90.89,6.43,3.85
2008-04-23 14:00:00,二林,26.17,0.53,2.05,13.73,15.79,70.8,151,63,0.0,56.7,26.44,6,86.46,108.12,8.03,2.53
2008-04-23 15:00:00,二林,24.79,0.54,3.19,15.19,18.37,56.8,186,67,0.0,59.3,26.39,6.4,61.83,48.64,6.93,4.42
2008-04-23 16:00:00,二林,24.05,0.49,1.9,10.72,12.62,57.3,184,60,0.0,58.67,26.4,3.8,56.05,65.26,7.25,4.61
2008-04-23 17:00:00,二林,22.57,0.6,1.78,16.03,17.81,46.5,150,51,0.0,62.7,26.39,5.1,61.79,42.89,6.35,3.97
2008-04-23 18:00:00,二林,21.47,0.62,0.98,16.53,17.52,41.9,107,50,0.0,65.59,26.36,4.7,39.37,41.88,5.49,5.58
2008-04-23 19:00:00,二林,20.9,0.68,0.89,13.28,14.17,42,107,51,0.0,66.83,26.34,5.5,53.05,60.15,6.11,3.63
2008-04-23 20:00:00,二林,20.21,0.65,0.94,12.56,13.5,48.1,103,60,0.0,67.1,26.28,5.4,44.19,36.34,6.59,5.57
2008-04-23 21:00:00,二林,19.85,0.62,1.02,10.38,11.4,58.4,107,56,0.0,66.23,26.28,4.3,40.29,40.09,4.39,4.73
2008-04-23 22:00:00,二林,19.77,0.59,1.02,8.35,9.38,63.6,98,64,0.0,64.21,26.24,3.3,40.64,39.75,4.73,4.22
2008-04-23 23:00:00,二林,19.79,0.51,1.01,6.66,7.67,66.6,97,58,0.0,59.42,26.26,3.1,38.48,35.98,3.86,3.81
2008-04-24 00:00:00,二林,20.04,0.49,0.98,6.31,7.29,67.6,105,63,0.0,57.57,26.24,3.7,46.35,39.37,4.31,3.16
2008-04-24 01:00:00,二林,20.04,0.49,0.94,6.24,7.18,66,117,61,0.0,60.15,26.35,4.2,48.46,40.29,3.77,2.01
2008-04-24 02:00:00,二林,19.98,0.48,1.02,6.52,7.54,62,105,64,0.0,61.43,26.33,5.1,53.52,50.78,3.78,2.02
2008-04-24 03:00:00,二林,19.91,0.46,1.18,6.37,7.55,64.8,102,58,0.0,58.84,26.27,5.1,45.38,52.91,3.62,2.72
2008-04-24 04:00:00,二林,19.94,0.47,1.29,6.63,7.92,66.2,105,62,0.0,58.49,26.29,5.1,41.12,33.89,4.02,3.29
2008-04-24 05:00:00,二林,19.95,0.49,1.39,6.69,8.08,66.6,130,67,0.0,59.27,26.32,5.8,44.76,41.85,3.87,2.68
2008-04-24 06:00:00,二林,19.66,0.53,1.71,8.75,10.47,64.5,130,84,0.0,63.82,26.33,5.9,45.55,42.91,4.34,3.37
2008-04-24 07:00:00,二林,19.51,0.58,1.66,11.04,12.7,60.1,138,86,0.0,67.79,26.38,5.9,47.57,35.62,4.89,3.24
2008-04-24 08:00:00,二林,19.45,0.61,1.8,12.53,14.33,55.2,127,88,0.0,68.96,26.3,5.6,42.18,38.27,4.23,4.63
2008-04-24 09:00:00,二林,19.45,0.59,1.53,12.17,13.71,52.4,124,82,0.0,69.99,26.36,5.2,41.87,38.64,3.74,2.68
2008-04-24 10:00:00,二林,20.02,0.57,2.14,11.95,14.09,51.9,118,80,0.0,67.93,26.33,5.7,45.28,45.09,4.63,3.02
2008-04-24 11:00:00,二林,21.7,0.53,2.51,11.22,13.73,57.1,116,78,0.0,63.25,26.49,5.7,40.87,41.42,4.12,4.35
2008-04-24 12:00:00,二林,22.93,0.5,1.88,9.68,11.56,67,114,70,0.0,58.67,26.68,5,44.76,58.64,4.65,3.02
2008-04-24 13:00:00,二林,21.75,0.44,1.92,9.55,11.47,62.3,106,63,0.0,59.25,26.54,4.7,40.62,37.65,4.68,4.19
2008-04-24 14:00:00,二林,21.41,0.41,1.97,9.79,11.76,59.5,97,53,0.0,59.11,26.28,5,38.61,37.09,6.08,5.03
2008-04-24 15:00:00,二林,21.68,0.4,2.06,8.86,10.91,58.5,93,51,0.0,58.07,26.29,4,42.44,34.6,4.38,4.13
2008-04-24 16:00:00,二林,21.77,0.41,1.61,8.4,10.01,58.9,90,51,0.0,59.27,26.29,2.8,41.47,40.35,4.13,3.76
2008-04-24 17:00:00,二林,20.89,0.43,1.86,12.85,14.71,53.6,87,55,0.0,61.33,26.29,3.6,46.28,49.58,4.5,3.12
2008-04-24 18:00:00,二林,20,0.44,1.59,13.16,14.75,50.8,85,52,0.0,62.25,26.45,2.9,44.04,34.94,4.22,3.29
2008-04-24 19:00:00,二林,19.57,0.43,1.51,12.82,14.33,50.1,83,45,0.0,61.77,26.31,3.2,49.53,65.5,3.4,2.41
2008-04-24 20:00:00,二林,19.29,0.43,1.55,12.92,14.47,48.8,91,43,0.0,62.89,26.31,2.9,42.67,38.64,2.2,2.08
2008-04-24 21:00:00,二林,19.15,0.44,1.5,13.64,15.14,42.1,91,45,0.0,64.75,26.3,2.4,39.94,56.88,1.91,0.86
2008-04-24 22:00:00,二林,19.12,0.45,1.55,13.14,14.69,39.3,84,51,0.0,62.77,26.31,2.8,306.7,6.53,1.41,0.48
2008-04-24 23:00:00,二林,18.88,0.47,1.61,13.96,15.57,40.3,88,49,0.0,61.94,26.26,3,42.22,41.47,2.28,1.57
2008-04-25 00:00:00,二林,19,0.41,1.47,14.28,15.75,42.9,82,51,0.0,64.58,26.24,3.5,59.32,96.63,3.54,1.6
2008-04-25 01:00:00,二林,18.43,0.39,1.65,15.47,17.12,40.6,82,45,0.0,64.23,26.32,2.7,46.6,35.93,3.55,2.81
2008-04-25 02:00:00,二林,17.99,0.39,1.42,20.92,22.34,32.9,79,46,0.0,62.93,26.26,3.8,39.95,40.44,2.48,2.69
2008-04-25 03:00:00,二林,17.81,0.37,1.16,13.79,14.95,40.9,81,41,0.0,58.41,26.46,3.8,39.96,43.44,4.02,3.03
2008-04-25 04:00:00,二林,17.77,0.33,0.91,10.65,11.56,52.4,86,40,0.0,52.82,26.47,4.1,41.27,37.56,3.52,3.12
2008-04-25 05:00:00,二林,17.65,0.33,0.75,13.95,14.69,44.3,78,34,0.0,54.43,26.43,4.1,40.39,41.98,3.63,3.15
2008-04-25 06:00:00,二林,18.02,0.33,0.8,11.17,11.98,48.5,70,28,0.0,51.82,26.38,3.6,40.76,43.47,2.75,2.83
2008-04-25 07:00:00,二林,19.33,0.35,2.2,15.89,18.09,46.9,76,34,0.0,47.98,26.38,5.7,41.79,42.8,3.66,3.09
2008-04-25 08:00:00,二林,21.09,0.35,2.55,13.89,16.44,52.3,72,33,0.0,43.51,26.49,5.6,40.48,41.32,4.25,3.87
2008-04-25 09:00:00,二林,23.13,0.36,2.7,14.27,16.97,55.3,79,38,0.0,41.82,26.73,5.8,45.43,51.29,3.19,2.83
2008-04-25 10:00:00,二林,24.74,0.43,2.63,13,15.62,57.4,81,38,0.0,47.71,26.89,4.2,43.65,49.29,1.46,1.62
2008-04-25 11:00:00,二林,26.19,0.46,2.41,14.8,17.21,67.6,95,43,0.0,47.21,26.93,4.9,31.28,19.68,1.68,0.96
2008-04-25 12:00:00,二林,27.27,0.44,1.52,11.59,13.1,81.6,106,50,0.0,45.71,27.14,4,312.93,298.58,4.61,1.45
2008-04-25 13:00:00,二林,26.55,0.48,1.68,15.84,17.53,92.8,95,48,0.0,44.75,26.67,8,1.24,11.95,4.7,0.62
2008-04-25 14:00:00,二林,25.94,.44#,2.3,16.64,18.94,84.5#,0#,0#,0#,47.95,26.72,8.5,33.95,165.32,4.94,0.45
2008-04-25 15:00:00,二林,25.66,0.44,1.2#,11.07#,12.28#,93.9,84,27,0.0,48.94,26.77,7.9#,249.63,241.08,3.96,0.6
2008-04-25 16:00:00,二林,25.13,0.3,1,9.07,10.07,100.1,84,34,0.0,52.4,26.53,4.7,304.16,251.88,3.67,0.45
2008-04-25 17:00:00,二林,23.97,0.33,0.66,10.01,10.67,94.9,85,37,0.0,57.32,26.36,4.5,295.73,261.76,2.74,0.41
2008-04-25 18:00:00,二林,23.1,0.38,0.83,12.93,13.76,79.9,86,47,0.0,63.64,26.39,3.7,313.48,313.04,1.07,0.72
2008-04-25 19:00:00,二林,22.69,0.39,0.95,13.88,14.83,62.4,88,50,0.0,67.97,26.48,2.6,308.24,273.73,1.32,0.65
2008-04-25 20:00:00,二林,22.57,0.34,0.65,11.02,11.67,64.9,81,52,0.0,69.26,26.41,3,24.74,52.82,1.34,0.47
2008-04-25 21:00:00,二林,22.09,0.39,0.49,13.39,13.89,52.2,79,55,0.0,74.06,26.39,2,107.69,251.27,0.88,0.18
2008-04-25 22:00:00,二林,21.86,0.35,0.5,12.33,12.84,39.6,80,64,0.0,76.37,26.46,1.5,289.4,280.28,0.68,0.55
2008-04-25 23:00:00,二林,21.73,0.31,0.56,10.1,10.66,43.8,81,56,0.0,75.98,26.42,1.6,57.92,90.2,1.73,0.35
2008-04-26 00:00:00,二林,21.09,0.35,0.69,12.08,12.76,38.5,73,49,0.0,78.6,26.4,1.8,69.02,324.9,1.28,1.25
2008-04-26 01:00:00,二林,21.39,0.38,0.7,15.65,16.35,34.3,67,39,0.0,75.15,26.37,2.8,318.47,298.13,2.08,1.23
2008-04-26 02:00:00,二林,21.65,0.37,0.4,13.61,14.01,42.7,72,47,0.0,73.3,26.32,4,40.11,48.71,1.68,0.88
2008-04-26 03:00:00,二林,21.02,0.36,0.22,9.51,9.73,41.5,78,47,0.0,77.85,26.32,2.6,62.6,44.13,1.76,1.57
2008-04-26 04:00:00,二林,20.76,0.34,0.52,11.56,12.08,39,83,47,0.0,76.41,26.44,3.4,65.28,92.95,1.16,1.32
2008-04-26 05:00:00,二林,20.26,0.42,0.93,18.15,19.07,29.4,83,53,0.0,77.48,26.3,4.1,133.56,207.4,0.99,0.8
2008-04-26 06:00:00,二林,20.31,0.44,1.54,15.53,17.07,23.5,79,61,0.0,78.22,26.26,2.9,305.23,319.45,0.97,0.69
2008-04-26 07:00:00,二林,23.11,0.43,2.99,17.09,20.08,37.6,82,62,0.0,63.47,26.51,7.3,11.63,2.24,1.92,0.46
2008-04-26 08:00:00,二林,25.47,0.51,2.19,16.9,19.09,61.4,91,60,0.0,51.5,26.69,8.8,345.49,34.98,2.55,0.63
2008-04-26 09:00:00,二林,26.92,0.57,1.91,20.17,22.09,77.3,104,61,0.0,47.13,26.9,12.4,38.76,39.49,3.65,1.71
2008-04-26 10:00:00,二林,27.96,0.81,3.59,27.25,30.84,76.9,99,65,0.0,42.25,26.95,15.5,9.67,32.62,4.33,0.69
2008-04-26 11:00:00,二林,28.59,0.41,1.55,8.45,10.01,94.2,97,58,0.0,37.8,26.71,4.8,39.27,238.4,4.55,0.77
2008-04-26 12:00:00,二林,28.57,0.32,0.88,6.44,7.32,88,94,46,0.0,38.75,26.68,3.2,49.37,52.6,4.49,1.92
2008-04-26 13:00:00,二林,28.39,0.33,0.79,5.19,5.98,85.7,93,48,0.0,40.45,26.88,2.9,15.03,97.76,4.56,0.96
2008-04-26 14:00:00,二林,28.11,0.33,0.88,6.39,7.27,84.4,61,36,0.0,43.36,26.6,3.6,294.74,283.44,4.55,0.87
2008-04-26 15:00:00,二林,27.44,0.3,0.99,6.61,7.6,89.1,63,31,0.0,46.65,26.5,3.9,192.38,214.49,4.92,0.16
2008-04-26 16:00:00,二林,26.14,0.27,0.74,6.08,6.82,90.3,85,47,0.0,57.16,26.59,3.6,49.86,93.27,4.15,0.51
2008-04-26 17:00:00,二林,25.21,0.32,0.68,9.09,9.78,83.1,85,45,0.0,59.1,26.48,5,72.15,72.68,3.9,0.83
2008-04-26 18:00:00,二林,24.24,0.46,0.78,13.12,13.91,70.4,83,47,0.0,60.92,26.43,5.5,81.2,116.94,2.11,0.53
2008-04-26 19:00:00,二林,23.53,0.38,0.61,8.62,9.23,65.6,94,48,0.0,65.09,26.46,2.4,43.04,346.11,0.85,0.46
2008-04-26 20:00:00,二林,22.89,0.38,0.36,10.63,11,54.2,81,44,0.0,69.18,26.44,1.9,307.8,288.62,0.45,0.5
2008-04-26 21:00:00,二林,22.22,0.36,0.58,9.66,10.25,50.5,84,36,0.0,73.6,26.37,1.3,269.44,225.02,0.45,0.43
2008-04-26 22:00:00,二林,21.61,0.51,0.53,16.83,17.36,32.5,78,40,0.0,76.45,26.39,0.9,156.32,158.62,1.66,1.11
2008-04-26 23:00:00,二林,21.25,0.48,0.61,15.18,15.79,28.7,94,46,0.0,77.43,26.33,0.9,190.35,194.57,1.55,1.47
2008-04-27 00:00:00,二林,20.8,0.45,0.49,11.88,12.38,30.5,87,49,0.0,79.4,26.35,0.6,161.48,164.39,1.8,1.63
2008-04-27 01:00:00,二林,20.47,0.49,0.45,13.11,13.56,23.8,93,45,0.0,80.28,26.41,0.9,188.05,255.14,1.04,1.02
2008-04-27 02:00:00,二林,20.26,0.51,0.64,13.36,14,17.6,80,49,0.0,81.83,26.36,0.7,176.6,132.39,1.76,0.88
2008-04-27 03:00:00,二林,20.44,0.65,4.29,31.43,35.72,7.6,80,53,0.0,81.77,26.34,1.9,136.05,145.14,1.64,1.68
2008-04-27 04:00:00,二林,20.72,0.76,2.72,31.6,34.32,4.8,65,62,0.0,81.02,26.28,4,139.57,156.77,1.44,1.59
2008-04-27 05:00:00,二林,21,0.72,2.29,31.03,33.31,6.6,108,78,0.0,79.87,26.37,4.4,164.05,162.84,1.24,1.18
2008-04-27 06:00:00,二林,21.52,0.72,4.95,24.83,29.78,11.6,129,89,0.0,78.48,26.32,4.3,164.24,163.44,1.25,0.86
2008-04-27 07:00:00,二林,22.93,0.6,2.23,16.38,18.61,28.3,154,97,0.0,73.62,26.44,5.2,186.77,216.4,1.75,1.3
2008-04-27 08:00:00,二林,24.78,0.52,2.24,16.87,19.12,43.4,128,89,0.0,68.06,26.62,9.8,250.8,284.72,1.64,1.19
2008-04-27 09:00:00,二林,26.35,0.38,0.69,7.37,8.06,66.9,107,78,0.0,62.16,26.84,4.9,247.35,257.52,1.78,1.34
2008-04-27 10:00:00,二林,27.5,0.28,0.55,4.88,5.43,75.1,95,58,0.0,62.51,27.01,2.9,283.26,293.04,2.57,1.92
2008-04-27 11:00:00,二林,27.89,0.25,0.38,4.21,4.58,77.2,77,44,0.0,59.3,27.14,1.8,290.45,287.74,2.23,2.5
2008-04-27 12:00:00,二林,27.76,0.25,0.18,4.53,4.71,79.4,78,43,0.0,62.84,26.9,1.6,301.3,298.47,2.43,2.08
2008-04-27 13:00:00,二林,28.29,0.25,0.46,4.8,5.25,78.6,69,43,0.0,58.2,26.87,1.5,298.5,299.82,2.47,2.15
2008-04-27 14:00:00,二林,28.02,0.22,0.44,5.39,5.83,83.1,68,41,0.0,51.96,26.52,1.6,304.03,308.68,2.71,2.44
2008-04-27 15:00:00,二林,26.92,0.27,0.46,8.06,8.52,98.2,77,43,0.0,60.75,26.46,3.2,304.56,305.73,2.54,2.33
2008-04-27 16:00:00,二林,27.06,0.28,0.42,6.93,7.35,99,83,44,0.0,58.31,26.44,2.3,310.12,296.89,1.74,1.82
2008-04-27 17:00:00,二林,26.1,0.31,0.52,7.64,8.16,96.2,93,51,0.0,63.31,26.46,2.1,309.47,304.41,1.73,1.35
2008-04-27 18:00:00,二林,25.22,0.36,0.61,10.03,10.64,93.8,93,60,0.0,68.48,26.37,2.8,353.26,308.6,1.03,0.38
2008-04-27 19:00:00,二林,24.96,0.39,0.34,8.53,8.88,84.4,104,67,0.0,71.13,26.51,1.8,325.96,22.87,1.22,0.56
2008-04-27 20:00:00,二林,24.66,0.35,0.22,8.83,9.04,82.9,87,65,0.0,73.75,26.5,2.7,7.37,48.51,1.1,0.52
2008-04-27 21:00:00,二林,24.48,0.37,0.22,8.67,8.89,74.5,112,59,0.0,75.82,26.5,1.6,63.48,309.7,0.66,0.53
2008-04-27 22:00:00,二林,24.38,0.38,0.22,9,9.22,67.6,104,58,0.0,76.04,26.46,1.7,336.71,320.87,0.6,0.36
2008-04-27 23:00:00,二林,24.26,0.38,0.45,9.4,9.85,60.5,123,63,0.0,77.33,26.47,1.5,308.23,305.67,0.83,0.53
2008-04-28 00:00:00,二林,23.95,0.36,-.02*,8.43*,8.41*,59.3,101,60,0.0,79.23,26.46,1.9,55.54,74.35,1.33,0.33
2008-04-28 01:00:00,二林,23.84,0.37,0.32,8,8.32,57.7,108,66,0.0,79.81,26.38,2,15.17,325.15,1.42,0.59
2008-04-28 02:00:00,二林,23.96,0.35,-.03*,6.68*,6.65*,67.9,99,64,0.0,77.3,26.38,2,298.84,301.81,1.89,0.61
2008-04-28 03:00:00,二林,23.91,0.56,0.08,5.03,5.12,81.3,101,76,0.0,73.44,26.32,2.1,325.43,34.61,1.69,0.59
2008-04-28 04:00:00,二林,23.49,0.34,0.4,5.22,5.61,76.1,89,63,0.0,74.56,26.34,1.3,63.22,55.21,1.73,1.75
2008-04-28 05:00:00,二林,23.35,0.33,0.25,8.09,8.34,68.3,100,66,0.0,70.23,26.35,2.4,58.88,63.73,2.19,0.85
2008-04-28 06:00:00,二林,22.61,0.39,0.32,8.2,8.52,59.5,85,53,0.0,73.54,26.37,2.1,236.55,143.69,3.58,0.45
2008-04-28 07:00:00,二林,20.97,0.45,0.79,12.11,12.9,50.4,84,52,4.4,80.07,26.35,1.5,63.13,98.79,2.85,1.39
2008-04-28 08:00:00,二林,19.61,0.35,0.82,8.11,8.93,55.5,64,38,11.2,85.26,26.34,0.4,51.12,70.96,1.91,1.81
2008-04-28 09:00:00,二林,19.62,0.35,1.11,8.87,9.98,53.3,52,34,7,88.42,26.35,0*,87.44,76.67,2.94,3.1
2008-04-28 10:00:00,二林,21.11,0.37,1.25,5.89,7.14,57.4,47,30,0.2,86.28,26.41,0.2,70.5,72.29,2.34,2.57
2008-04-28 11:00:00,二林,22.38,0.44,1.51,8.45,9.96,58.6,47,37,0.0,82.47,26.5,0.7,61.76,332.6,1.96,1.46
2008-04-28 12:00:00,二林,23.23,0.46,1.06,8.28,9.34,66.2,0#,0#,0.0,79.77,26.75,1,2.89,32.54,2.18,0.76
2008-04-28 13:00:00,二林,24.9,0.5,1.25,9.24,10.49,74,56,50,0.0,75.67,26.87,1.1,42.7,49.84,2.46,1.68
2008-04-28 14:00:00,二林,24.9,0.53,0.92,14.11,15.04,73.8,69,57,0.0,75.61,26.37,2.2,26.92,319.59,2.25,1.13
2008-04-28 15:00:00,二林,25.23,0.49,1.51,16.48,17.99,74.8,78,65,0.0,73.46,26.39,3.8,18.85,51.82,3.2,0.82
2008-04-28 16:00:00,二林,25.36,0.48,1.14,15.19,16.33,81.1,81,62,0.0,72.69,26.35,3.9,42.78,58.71,2.87,0.97
2008-04-28 17:00:00,二林,24.66,0.5,0.93,16.91,17.83,77.8,77,61,0.0,74.06,26.31,3.6,83.15,71.29,2.92,0.38
2008-04-28 18:00:00,二林,24.07,0.55,0.69,17.84,18.52,68,75,58,0.0,74.46,26.41,2.9,54.11,36.36,3.44,1.48
2008-04-28 19:00:00,二林,23.61,0.59,0.3,21.81,22.11,63.6,87,78,0.0,78.33,26.46,2.5,38.38,41.61,1.5,2.31
2008-04-28 20:00:00,二林,23.24,0.57,0.32,16.62,16.94,54.9,98,80,0.0,79.3,26.5,2.8,42.35,48.27,1.73,0.95
2008-04-28 21:00:00,二林,23.02,0.62,0.62,17.29,17.9,40.1,102,79,0.0,81.37,26.41,2.6,325.81,307.51,1.66,0.61
2008-04-28 22:00:00,二林,22.98,0.66,0.94,27.43,28.37,23.5,97,76,0.0,81.99,26.43,4.4,32.78,16.76,0.97,0.83
2008-04-28 23:00:00,二林,23.07,0.71,0.89,28.47,29.36,16.5,106,79,0.0,82.58,26.46,6,321.15,268.5,0.74,0.35
2008-04-29 00:00:00,二林,22.86,0.71,0.63,23.02,23.64,12.5,115,83,0.0,85.03,26.41,4.6,304.86,343.6,0.58,0.62
2008-04-29 01:00:00,二林,22.5,0.71,0.78,22.25,23.03,12.6,115,77,0.0,85.7,26.4,3.6,88.99,83.38,0.85,1.04
2008-04-29 02:00:00,二林,22.54,0.72,0.83,24.05,24.88,9.5,107,75,0.0,86.24,26.45,4.1,52.79,41.72,1.65,0.9
2008-04-29 03:00:00,二林,22.79,0.48,1.29,14.93,16.22,16.4,87,64,0.0,84.87,26.3,3.1,38.18,38.27,1.73,1.21
2008-04-29 04:00:00,二林,22.58,0.41,1.01,10.42,11.43,22.2,67,47,0.0,85.31,26.29,2.1,42.38,28.94,1.08,0.91
2008-04-29 05:00:00,二林,22.57,0.46,1.39,13.7,15.09,15.7,54,37,0.0,85.85,26.27,2.5,35.78,34.05,1.71,1.14
2008-04-29 06:00:00,二林,22.78,0.64,6.01,19.18,25.19,10.1,59,38,0.0,86.01,26.35,3.3,41.79,42.76,1.55,1.25
2008-04-29 07:00:00,二林,24.32,0.63,7.48,19.41,26.88,18.6,77,51,0.0,78.77,26.51,6.1,34.85,40.71,1.67,1.06
2008-04-29 08:00:00,二林,26.16,0.49,4.25,13.87,18.12,35.7,69,43,0.0,67.93,26.7,4.8,343.83,42.62,2.37,0.82
2008-04-29 09:00:00,二林,27.41,0.42,4.57,14.3,18.87,40.7,52,36,0.0,63.01,26.83,7,328.28,338.16,2.17,1.11
2008-04-29 10:00:00,二林,28.11,0.37,3.7,11.52,15.23,45.1,36,16,0.0,60.6,26.99,5,9.39,26.91,2.53,0.75
2008-04-29 11:00:00,二林,28.63,0.5,7.2,17.33,24.53,37.1,33,13,0.0,62.09,26.94,9,40.43,38.66,2.86,1.58
